Review,Freshness
" What if you're not a murderer or a rapist or a thief yet find yourself facing incarceration? You're going to need the ""Survivors Guide to Prison.""",1
" ""All the Real Girls"" captures young love as well as any movie ever has.",1
" It's the sort of inelegant, poorly edited mish-mash of digital nonsense that makes your eyes glaze over.",0
 Great movie. [Full review in Spanish],1
" It's simultaneously an enlightening historical account and a softhearted comedy of manners, and you wish director Roger Michell had gone one way or the other.",0
" But with a game supporting cast including Ewan Bremner and Octavia Spencer, well-paced direction, superb cinematography, plus a gripping adventure story to boot, Snowpiercer rolls along at super speed, making any complaining seem like nitpicking. ",1
" The film is a treat to behold whenever it dives into the ocean as Wan embraces the absurdity at every turn, wearing the inherent goofiness as a badge of honour.",1
" ... what winds up in the picture's largely lazy grasp is largely evidence of the influence of, well, any number of cheap and often straight-to-video testosterone fests.",0
" "" 'Deepwater' certainly is not awful, but you can't get more mainstream -- or predictable -- than this Peter Berg telling of what caused the big rig explosion behind the largest oil spill in U.S. history.",1
 Around this spare story...director Warwick Thornton constructs a searing indictment of frontier racism as remarkable for its sonic restraint as its visual expansiveness.,1
 Now [Cohen is] turning material both fresh and rancid into tepid gruel.,0
" The message appears simple: Women can be seduced by a killer, especially if he is a killer handyman.",0
 A truly absorbing and enjoyable film.,1
 One cannot help but wonder how far Cohen can take the offensiveness routine before audiences figure out he's a comedian with very few jokes.,0
 That an actor exec produced such a film is a sad commentary on where we stand in early-21st century filmmaking.,0
" City of Ember has almost anything one could want from a science fiction-based family adventure film: likeable characters, an imaginative setting, and a fast pace.",1
 What finally sells The Innkeepers is the fact that the payoff really pays off.,1
" Song's brilliantly layered performance embodies the emotions of an entire nation, and is almost certain to garner the actor serious awards attention.",1
" With its taut action, relatively ambitious screenplay and a credibility-lending supporting turn from Ed Harris, Run All Night is actually a solid 97-minute thriller. Unfortunately, it runs 114 minutes.",0
" Despite the palpable air of deja vu that hangs over it like a light fog, The Devil Inside generates a fair amount of suspense during sizable swaths of its familiar but serviceable exorcism-centric scenario.",1
 Cynical and raunchy comedy for adults only.,1
" Less satisfying overall than it could have been, it nonetheless boasts a sublime cynicism and just enough of a twinkle in its metaphorical eye to let most of us in on the joke",1
 Meet the Browns is lots of fun -- light on the Jesus-ifying and heavy on showcasing some very talented African-American performers whom audiences don't get to see often enough. You'll be glad to have been introduced.,1
" Hedlund's got a hell of a voice, rotgut-ragged, and whether he's crooning or wooing, whatever he's selling, and no matter how cornpone, I'm buying.",1
 The characters are emotionally neutered; the average viewer won't care about them. The pacing is plodding and uneven.,0
" Cold, shallow and preposterous . It's a squandered opportunity to tell a rich, engrossing and sophisticated character-driven story for adults. ",0
" Mendes, though best known for his Oscar-winning film debut in American Beauty, has the perfect handle on how to manage the mob.",1
" Jennifer Lawrence and Chris Pratt in a science-fiction love story -- what could go wrong with that? Turns out, quite a lot.",0
" Unfailingly maudlin, Joel Edgerton keeps a cool distance and, though elevated by sterling performances from its leads, this results in a glaring disconnect between his moral crusade and its tangible value.",0
" Despite featuring an incredible true story, Ron Howard's latest drama lacks the characters and the insight to truly stand out.",0
" Illumination Entertainment has dispensed with almost all of Dr Seuss' endearing dialogue, which is a shame, because the film could do with more of a personality of its own.",0
" Walker's strategy yields drama on par with a scripted thriller ... But what's missing, I think, is a moral sense.",0
" If you like the TV show, you'll like this, though you might feel it's a bit too much of a usually-good thing.",0
" a stylised postmodern Theseid, both epic and odd",1
" Ominous, yet totally predictable - in the 'Blair Witch'-style horror sub-genre....",0
 The courtroom scenes are pretty paint-by-the-numbers; things feel less sterile when the action moves into smoky jazz clubs and on to rain-slicked streets.,0
" The film can't seem to make up its mind whether it wants to be an audience pleasing popcorn treat or a serious, political thriller. It ends up being partly both... with varying degrees of success.",1
 One of 2009's finest motion pictures -- an open and honest look at sexual politics and a woman's place in the world during the early1960s.,1
 Greer is hilarious.,1
" There are some big laughs, but it lacks that final burst of inspiration to send it over the fences.",0
" This is a movie about a subculture, made for that subculture; only hard-core Xboxers need apply.",1
 A fresh take on the rom-com... quirky ironies layered through the story make it remarkably engaging.,1
" The split narrative allows filmmakers to jump to another storyline if one starts to languish. It's like a ""Monty Python"" episode: Don't know how to finish a sketch? Cut to something completely different.",1
