Review,Freshness
" House of Wax really heats up in the final reel. That, considering the subject matter, is one way to bring down the house. ",0
" These are movies about gorillas who ride horses that feel, at first blush, like kiddie fare. And yet, once you take the step to suspend your disbelief, this is one of the sharpest franchises about the human condition. ",1
 A complex and absorbing portrait of a teenager just about to take the leap into infamy.,1
 It's no mean feat to have assembled such a lucid biography from hours of footage.,1
" Like Waltz With Bashir and other, more recent abstractions of the region's bizarre history, Wall is an animated take on real-life events.",1
" Beautiful pageantry, smart political intrigue, and a convincing rapport between leads.",1
" One of the year's pleasant surprises, an offbeat lyrical fable about the coming of age of a painfully shy guy, splendidly played by Gosling; it's shocking to realize that this gentle dramedy is helmed by Gillespie, who helmed the dreadful Mr. Woodcock.",1
" It risks offense by putting a typically Adam Sandler-ian twist on a tired familial trope, though such risks can often be the only thing enlivening forced franchise installments like this one.",0
" Tthe film is mostly just silly and dim, with just enough awareness of where to hit us with a miniature earthquake to keep things from sagging too much.",0
 A fill-in-the-blanks effort that goes out of its way to repel at every winding turn.,0
 The Founder is an interesting story that focuses on the wrong person.,0
" ... strictly fourth-rate young-adult sci-fi thriller. However you rank it, it's by the numbers...",0
" An enjoyable film, made more so by the performances ... and by dozens of thoughtful touches like Bill Frisell's delicate score.",1
" A necessary film, with a perfect final shot. [Full review in Spanish]",1
" Douglas has always been at his best when he's playing someone with no scruples... Unfortunately, not even he can do anything about the message feeling distinctly one-note.",0
 These characters really are like old friends -- there's something almost comforting about going back and hanging out with them again.,1
" It does pull off the neat trick of making each passing minute more idiotic than the last, which is nothing short of amazing since the movie is risible from the get-go.",0
" The whole thing goes down like a second, giant tumbler of scotchy scotch scotch: familiar, comforting and, ultimately, numbing.",0
" It is a shame Kelly's narrative clunks and clangs along, because Jude Law is terrific as the salty Robinson.",0
" It's one of the most aggressive comedies of all time, and it earns that aggression by also being one of the most perfect.",1
" Every piece of the puzzle seems to be in place. Everything except for that big, yawning chasm where the hilarious script should be.",0
" Ultimately, this documentary serves as another positive example of the cultural phenomenon that is Grace Jones.",1
 Alien: Covenant should please diehard fans but it needs a better script and more interesting characters if they are thinking of stretching out the series to yet another instalment.,1
 These characters reflect no people that I've ever met. They're as crazy and stupid as the title suggests.,0
" When a character is in danger, you do feel that danger...there's something about the craftsmanship in this one. That feeling of security is gone, but the movie has a lot of humor too.",1
" Hannibal is a pure killing machine, and one never senses a struggle in him between the dark and the light.",0
" Unoriginal as it is, part of you does envision a use for ...The Joneses as fodder for days when the brain needs 100 minutes or so offline.",1
" The ads for Blood and Chocolate proudly declare that it's 'from the producers of Underworld', as if that's something to brag about.",0
 one of the funniest movies of the year,1
 Neatly balances a folkloric coming-of-age tale with violent action thrills.,1
 Spielberg has done and said a lot more about war in this film than any other film in history ever has.,1
 The disturbingly caste-like treatment of foreign domestic workers in Lebanon is dissected with artful formalism in Maher Abi Samra's sophomore documentary.,1
" The constant hilarity of the first half and the less frequent but still potent hilarity of the second half are enough to outweigh the contrived, groan-inducing missteps. ",1
" Fassbinder made this one on the cheap between bigger projects and scored with a beautifully observed, and even oddly gentle tale.",1
" If they'd played it for laughs it might just have worked, but in fact its earnest tone and digimation effects stick pretty close to the Potter model. We could be in for a very long haul.",0
" Disaster is an eight letter word that aptly describes this grossly misjudged, overplayed, unfunny comedy about a hyper crossword constructor who stalks her blind date. Filled with low points worth of eye-rolling...",0
" A richly detailed movie that is at least as good as the Oscar-winning Gladiator, the first collaboration between Scott and Crowe.",1
" A documentary about ""One Direction"" that is aimed solely at their fans. For anyone else the entertainment lags.",0
" An excess of violence and minimum of plot is generally Lynch's sweet spot, but as a gory satire of corporate corruption Mayhem isn't going to get off quite so easy. ",0
" My biggest problem with this movie is the choice to make Scahill the star of the show instead of the basic, disturbing facts.",0
" Jason Bourne brings the brawn and the teeth-rattling intensity, and that can be fun, but ultimately, one chase after another is just a lot of running around.",0
