Review,Freshness
" Fuqua expertly cranks up the tension, while conveniently overlooking any pesky moral issues that McCall's behaviour raises. It's about as subtle as a bulldozer.",1
" The film is clearly wary of either being too saccharine or taking itself--or the notion of compulsive infidelity--too seriously, though its schadenfreude is unwavering.",0
 Keillor and Altman's eccentric duet is closer to Hollywood than St. Paul -- and more dirge than celebration.,0
" With its easy messaging and forced dialogue, The Christmas Chronicles is, without question, an exceptionally lame movie.",0
 Far from Greenaway's best work. Very far.,1
 Whitecross clearly has both an eye and ear for the rarefied nuances of pop culture ...,1
" Snappy exchanges, smart acting and slick directing go to make up a wickedly entertaining work that's hugely enjoyable. A deft story about modern-day celebrity culture, it also proves what a talent Buscemi is as a director.",1
" This is an exceedingly well directed, cleverly filmed and edited, tension-filled affair. It is also a wholly preposterous, muddled, paranoid view of the inner-city nightmare where the slightest misstep is sure to have a fateful result.",0
" Like one of the thin-skinned, self-sabotaging protagonists that inhabit his films, director Arnaud Desplechin takes a promising premise and turns it into a spiralling vortex of shouty navel-gazing.",0
" Then again, given our rotten times, it may be the 'Independence Day' we deserve.",0
" While Russell's film succeeds on the strength of its casting and characters, it's dragged down by a murky and poorly-paced narrative.",1
" ""Mile 22"" is like a bad dream about a bad movie.",0
" Big, dumb fun but not nearly big or dumb enough to be truly fun.",0
 If you thought the secret box and hidden message saga in the last Divergent movie was far-fetched then get ready for the latest outing in Veronica Roth's hit YA franchise to bamboozle you completely.,0
" Ultimately, Birth Of The Living Dead is little more than a glorified DVD featurette, but it's the kind of featurette that most Romero fans probably wouldn't mind watching more than once.",1
" Actor-helmer David Schwimmer makes an ill-advised shift into Afterschool Special territory with his sophomore feature, Trust.",0
" Subtle and quietly powerful - partly novelistic, partly poetic",1
" A tone-deaf attempt to transplant ""The Scarlet Letter"" - or at least its consideration of puritanical judgment - to a contemporary high-school setting.",0
" A perfect combination of fantastic writing, strong storytelling and an All-Star acting ensemble.",1
" One of the great things about ""The 33"" is the too-rare portrayal of South Americans as decent, hard-working people with loving families.",1
" Young viewers might be distracted enough by the log-sledding critters to overlook the movie's lack of wit, but for most, there's nothing here to howl about.",0
" Perhaps one of the more stunning features in motion picture history, creatively adapting mistakes and hunting invention, shaping a movie that displays such curiosity with technology and boldness with sci-fi fantasy.",1
 This is a courtroom drama in which the man fighting the good fight has to wait outside. ,0
" While Greenberg is amiable enough, he certainly doesn't have the charisma needed to play the leading man in this romantic comedy.",0
" By some metrics, it's the best Marvel movie yet; certainly it is the funniest and best-looking.",1
 In the 99 very slow minutes an expected jump or two is about all you get. And they're not even that good.,0
" Perhaps used to working with animated characters, Minkoff fails to inspire much energy from his cast.",0
" An unjustly abandoned film, one that should be seen immediately on the outside chance that it makes a stop in your town. It probably won't stay there long.",1
 Tedious but occasionally interesting. Paul Rudd is excellent.,0
 The Polar Express is the most expensive vanity project ever made.,0
" Yes, the movie is idealized in its portrait of women who have undoubtedly been denied very ordinary human flaws and failings. But then, so what? They're heroes, every one of them.",1
" It makes the 2013 original Olympus Has Fallen - loglined as ""Die Hard in the White House"" - seem in nostalgic comparison like quality entertainment and a model of logic and good taste.",0
" Downsizing becomes yet another story about a white male protagonist who gets redeemed through his interactions with a person of color who guides him along the way, opening his eyes to the real world. Oh, please.",0
 Thrilling and beautiful to watch.,1
 A prime example of just how bad a bad movie can be.,0
 You can't make entertainment lemonade out of this lemon of a movie.,0
" While it would be stretching it to say that Sandler gives a great performance, he brings Barry alive with a shtick-free, often soulful piece of acting that expands and deepens our sense of his persona.",1
" Funny, touching and life-affirming.",1
" The doc's looseness adequately portrays George Plimpton as an inwardly conflicted figure, but it fails to make much of a case for the man's legacy outside of The Paris Review's still-noticeable brand.",0
" Jim convinces us of its title subject's simple, resolute heroism.",1
 The film is elephantine and pretentious without being in the least bit significant.,0
" I truly admire the message and found the journey of Aisholpan very inspiring and if it inspires one person out there to be more like her, then the film can't possibly be bad. But the film-making distracts me to the point that I can't give it full credit.",1
